n,n_valuable,n_false_stops,stop_rate,valuable_run_recall,valuable_false_stop_rate,endpoint_observation_rate,mean_true_outcome,mean_observed_outcome,endpoint_selection_bias,simple_regret_batch,mae,rmse,spearman,seed,stop_quantile,learner,round
12,2,0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6564752935153074,0.6770281776207729,0.02055288410546552,0.0,0.07783904477842273,0.12295479311104977,0.10489510489510491,0,0.4,oracle_all_endpoints,3
12,2,0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6564752935153074,0.6799005404579775,0.02342524694267012,0.0,0.07312317183226179,0.11134283617757473,0.16783216783216784,0,0.4,completed_only,3
12,2,0,0.4166666666666667,1.0,0.0,0.5833333333333334,0.6564752935153074,0.6823091561053515,0.025833862590044054,0.0,0.08330224362267598,0.12519238812621278,0.27272727272727276,0,0.4,static_initial,3
12,2,0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6564752935153074,0.6770281776207729,0.02055288410546552,0.0,0.07783904477842273,0.12295479311104977,0.10489510489510491,0,0.45,oracle_all_endpoints,3
12,2,0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6564752935153074,0.6799005404579775,0.02342524694267012,0.0,0.07312317183226179,0.11134283617757473,0.16783216783216784,0,0.45,completed_only,3
12,2,0,0.4166666666666667,1.0,0.0,0.5833333333333334,0.6564752935153074,0.6823091561053515,0.025833862590044054,0.0,0.08330224362267598,0.12519238812621278,0.27272727272727276,0,0.45,static_initial,3
12,2,0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6564752935153074,0.6770281776207729,0.02055288410546552,0.0,0.07783904477842273,0.12295479311104977,0.10489510489510491,0,0.5,oracle_all_endpoints,3
12,2,0,0.5,1.0,0.0,0.5,0.6564752935153074,0.6807276433127413,0.024252349797433848,0.0,0.07187851371264917,0.11221360586196763,0.18881118881118883,0,0.5,completed_only,3
12,2,0,0.4166666666666667,1.0,0.0,0.5833333333333334,0.6564752935153074,0.6823091561053515,0.025833862590044054,0.0,0.08330224362267598,0.12519238812621278,0.27272727272727276,0,0.5,static_initial,3
12,2,0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6564752935153074,0.6770281776207729,0.02055288410546552,0.0,0.07783904477842273,0.12295479311104977,0.10489510489510491,0,0.55,oracle_all_endpoints,3
12,2,0,0.5,1.0,0.0,0.5,0.6564752935153074,0.6807276433127413,0.024252349797433848,0.0,0.07187851371264917,0.11221360586196763,0.18881118881118883,0,0.55,completed_only,3
12,2,0,0.4166666666666667,1.0,0.0,0.5833333333333334,0.6564752935153074,0.6823091561053515,0.025833862590044054,0.0,0.08330224362267598,0.12519238812621278,0.27272727272727276,0,0.55,static_initial,3
12,2,0,0.4166666666666667,1.0,0.0,0.5833333333333334,0.6564752935153074,0.6759232090303569,0.01944791551504943,0.0,0.07783904477842273,0.12295479311104977,0.10489510489510491,0,0.6,oracle_all_endpoints,3
12,2,0,0.5,1.0,0.0,0.5,0.6564752935153074,0.6807276433127413,0.024252349797433848,0.0,0.07187851371264917,0.11221360586196763,0.18881118881118883,0,0.6,completed_only,3
